Game_ID,Game_Name,Genre,Platform,Country,Region,Player_ID,Age_Group,Gender,Device,Play_Date,Session_Duration_Min,Daily_Active_Users,Monthly_Active_Users,Revenue_USD,In_App_Purchases_USD,Purchases_Count,Average_Purchase_Value,Retention_Rate,Game_Rating,Tournament,Premium_User
G010,PUBG Mobile,Battle Royale,Mobile,India,Asia,P005247,18-24,Male,Android,2026-02-03,80,452159,6782385,53937.1,40396.86,3128,12.91,38.05,4.6,No,Yes
G001,Valorant,FPS,Mobile,UK,Europe,P005248,13-17,Male,Android,2026-04-03,98,178648,1429184,211768.89,153698.87,4390,35.01,40.84,4.0,No,No
G005,Undawn,RPG,Mobile,UK,Europe,P005249,25-34,Male,iOS,2025-10-06,75,426616,2986312,218882.02,145516.22,2891,50.33,56.61,4.8,Yes,No
G004,League of Legends,MOBA,PC,Japan,Asia,P005250,35-44,Male,iOS,2026-01-18,74,316733,2217131,145621.65,117634.39,4395,26.77,35.2,3.6,Yes,Yes
G010,PUBG Mobile,Battle Royale,Mobile,China,Asia,P005251,18-24,Male,PC,2026-03-19,14,96301,1540816,218360.91,151449.18,3884,38.99,29.51,5.0,No,Yes
G002,Speed Drifters,Racing,PC,UK,Europe,P005252,45+,Female,Android,2025-02-28,31,100660,2013200,81255.31,48765.52,558,87.39,28.82,4.5,No,No
G003,Honor of Kings,MOBA,Mobile,China,Asia,P005253,25-34,Male,Android,2025-12-29,141,103246,1858428,165587.8,67830.54,2872,23.62,58.44,4.6,Yes,No
G003,Valorant,FPS,PC,South Korea,Asia,P005254,18-24,Female,iOS,2025-09-10,229,426168,2557008,166479.28,129271.49,1384,93.4,58.53,4.1,No,Yes
G006,Chess Rush,Strategy,PC,India,Asia,P005255,18-24,Male,Android,2025-12-05,65,350301,2802408,143794.05,98402.73,469,209.81,86.0,4.1,Yes,Yes
G005,Arena of Valor,MOBA,Mobile,UK,Europe,P005256,18-24,Male,PC,2026-02-07,79,377063,2262378,55741.78,49161.32,2277,21.59,56.08,4.8,No,No
G010,Call of Duty Mobile,FPS,Mobile,Pakistan,Asia,P005257,35-44,Male,PC,2025-03-30,102,296179,5331222,88808.2,51611.98,1033,49.96,51.77,4.5,Yes,No
G006,Chess Rush,Strategy,Mobile,China,Asia,P005258,25-34,Female,iOS,2025-01-06,121,292157,4966669,47101.17,21537.73,3626,5.94,42.89,4.8,Yes,No
G004,Speed Drifters,Racing,PC,Japan,Asia,P005259,18-24,Male,iOS,2025-02-21,223,306561,5211537,18463.09,15704.25,2173,7.23,45.08,4.0,No,No
G010,PUBG Mobile,Battle Royale,Mobile,Brazil,South America,P005260,18-24,Female,iOS,2025-05-07,159,134349,1612188,109728.28,72039.11,145,496.82,29.78,4.9,No,No
G010,PUBG Mobile,Battle Royale,PC,India,Asia,P005261,13-17,Male,iOS,2025-01-16,39,318053,4452742,66830.46,41830.03,4226,9.9,63.04,5.0,No,Yes
G007,League of Legends,MOBA,Mobile,Japan,Asia,P005262,45+,Female,iOS,2025-06-05,93,114495,1831920,117955.69,96016.83,1324,72.52,75.99,5.0,Yes,Yes
G002,Honor of Kings,MOBA,Mobile,Japan,Asia,P005263,45+,Male,PC,2025-04-20,47,30906,618120,197631.77,168351.32,2187,76.98,79.89,3.8,Yes,Yes
G009,Valorant,FPS,PC,Brazil,South America,P005264,13-17,Male,Android,2026-03-28,101,52862,528620,80528.32,55220.68,1485,37.19,37.41,4.2,Yes,No
G010,CrossFire,FPS,PC,Pakistan,Asia,P005265,13-17,Male,Android,2025-02-02,129,280356,4766052,188900.46,108306.03,4794,22.59,36.76,3.6,Yes,Yes
G003,PUBG Mobile,Battle Royale,Mobile,Indonesia,Asia,P005266,25-34,Male,iOS,2025-09-26,225,447227,8050086,239710.13,133188.21,4168,31.95,79.17,3.7,Yes,Yes
G002,Chess Rush,Strategy,PC,Pakistan,Asia,P005267,18-24,Male,iOS,2025-12-09,235,201231,1408617,29530.63,21698.36,3055,7.1,61.05,4.5,Yes,No
G007,Arena of Valor,MOBA,Mobile,USA,North America,P005268,45+,Male,PC,2025-11-09,95,461452,7844684,219575.15,178765.57,4073,43.89,57.27,4.5,No,Yes
G006,Chess Rush,Strategy,Mobile,Indonesia,Asia,P005269,13-17,Female,Android,2025-09-26,12,253900,1269500,161433.26,68878.88,2158,31.92,82.12,4.9,Yes,No
G001,Valorant,FPS,PC,Japan,Asia,P005270,13-17,Male,iOS,2026-03-22,234,463426,4634260,248862.75,105690.47,4814,21.95,76.37,4.4,Yes,Yes
G003,CrossFire,FPS,PC,Indonesia,Asia,P005271,35-44,Male,iOS,2025-05-15,31,88932,978252,202801.12,132102.48,4027,32.8,73.48,4.8,No,No
G007,Chess Rush,Strategy,PC,Germany,Europe,P005272,13-17,Male,Android,2025-11-01,236,109195,545975,72112.96,59393.02,923,64.35,91.82,4.2,No,Yes
G007,Honor of Kings,MOBA,Mobile,Indonesia,Asia,P005273,18-24,Male,Android,2025-08-02,135,364954,4014494,43079.55,29155.12,2607,11.18,38.53,5.0,No,No
G005,Speed Drifters,Racing,PC,Brazil,South America,P005274,13-17,Female,Android,2025-06-07,6,312564,1875384,75707.82,59093.48,292,202.37,49.78,3.9,No,No
G009,League of Legends,MOBA,Mobile,India,Asia,P005275,45+,Female,iOS,2025-02-04,34,382820,3062560,152405.55,96442.87,3821,25.24,87.98,4.6,Yes,No
G007,PUBG Mobile,Battle Royale,Mobile,Germany,Europe,P005276,45+,Female,PC,2026-05-31,25,182936,2744040,16484.89,14119.95,4614,3.06,37.95,4.2,No,Yes
G009,Call of Duty Mobile,FPS,Mobile,UK,Europe,P005277,45+,Female,iOS,2025-10-09,166,79636,1592720,102133.74,51688.75,1628,31.75,68.61,4.0,No,No
G003,League of Legends,MOBA,Mobile,Japan,Asia,P005278,18-24,Female,iOS,2026-03-06,132,245925,3442950,96466.29,78488.44,2665,29.45,51.26,4.4,No,Yes
G002,Honor of Kings,MOBA,PC,Brazil,South America,P005279,35-44,Male,PC,2025-08-02,198,8433,67464,83201.3,56811.32,2828,20.09,30.34,4.6,No,Yes
G004,CrossFire,FPS,PC,UK,Europe,P005280,45+,Female,iOS,2026-04-19,232,189827,2467751,194800.7,125607.87,292,430.16,66.15,4.8,No,No
G004,PUBG Mobile,Battle Royale,PC,India,Asia,P005281,13-17,Male,iOS,2026-02-18,18,434441,4344410,145594.36,91433.82,1971,46.39,89.1,3.7,No,No
G002,Undawn,RPG,Mobile,Germany,Europe,P005282,45+,Female,Android,2025-04-10,77,426018,7668324,221507.76,135755.83,3759,36.11,71.59,3.9,No,No
G002,CrossFire,FPS,Mobile,India,Asia,P005283,25-34,Male,PC,2026-02-10,222,197702,1977020,50482.57,28466.27,922,30.87,28.59,4.1,No,No
G009,CrossFire,FPS,PC,China,Asia,P005284,35-44,Male,Android,2025-08-25,112,455108,5916404,218293.96,181383.93,2453,73.94,35.64,4.9,No,No
G009,Chess Rush,Strategy,PC,UK,Europe,P005285,13-17,Female,Android,2025-11-08,37,255185,3827775,55760.44,38872.53,3068,12.67,39.05,4.5,No,Yes
G007,Chess Rush,Strategy,PC,Japan,Asia,P005286,25-34,Female,PC,2025-05-13,189,450928,4960208,179564.44,86680.02,2422,35.79,61.46,4.5,Yes,Yes
G005,Arena of Valor,MOBA,Mobile,India,Asia,P005287,35-44,Female,PC,2025-02-02,214,387517,5425238,189297.8,138042.93,205,673.38,40.69,4.8,No,Yes
G007,League of Legends,MOBA,Mobile,South Korea,Asia,P005288,25-34,Female,Android,2025-09-11,186,320710,1924260,165043.35,139584.17,947,147.4,64.62,4.6,No,No
G004,Chess Rush,Strategy,Mobile,Indonesia,Asia,P005289,25-34,Male,iOS,2025-05-22,130,372676,4472112,133862.82,55075.76,3269,16.85,85.2,4.9,Yes,No
G006,Undawn,RPG,PC,Japan,Asia,P005290,45+,Male,Android,2025-01-05,235,184347,1843470,204223.68,108065.65,1116,96.83,62.93,4.7,No,No
G003,CrossFire,FPS,PC,South Korea,Asia,P005291,18-24,Female,PC,2025-04-15,144,28217,253953,93832.5,59097.15,2185,27.05,58.92,4.9,No,Yes
G004,Valorant,FPS,Mobile,Pakistan,Asia,P005292,18-24,Female,PC,2025-01-20,174,36181,542715,68011.8,54886.4,3224,17.02,50.31,4.5,Yes,No
G002,PUBG Mobile,Battle Royale,Mobile,Japan,Asia,P005293,18-24,Female,iOS,2025-05-29,35,328802,2959218,120990.33,90551.91,1421,63.72,51.53,4.1,Yes,Yes
G002,PUBG Mobile,Battle Royale,PC,USA,North America,P005294,25-34,Male,Android,2025-03-17,129,96927,1550832,142598.3,111793.02,3008,37.17,41.69,4.2,Yes,Yes
G009,Chess Rush,Strategy,PC,China,Asia,P005295,35-44,Male,PC,2025-07-16,119,323951,3887412,240307.17,146114.15,1815,80.5,86.38,4.5,Yes,No
G007,Call of Duty Mobile,FPS,Mobile,Pakistan,Asia,P005296,18-24,Male,PC,2025-10-26,214,197480,1579840,184686.3,89765.01,1915,46.87,48.43,4.1,No,No
G001,Call of Duty Mobile,FPS,Mobile,India,Asia,P005297,18-24,Female,iOS,2025-06-11,36,457063,8684197,74628.97,66577.39,235,283.31,62.84,4.0,No,No
G007,League of Legends,MOBA,PC,Indonesia,Asia,P005298,35-44,Female,iOS,2026-05-17,177,367424,6613632,21978.36,12574.11,1164,10.8,41.08,4.5,Yes,No
G003,PUBG Mobile,Battle Royale,Mobile,USA,North America,P005299,13-17,Male,Android,2025-10-24,222,202999,1014995,3638.14,2375.11,460,5.16,85.3,3.5,No,No
G007,Undawn,RPG,Mobile,Japan,Asia,P005300,25-34,Male,iOS,2025-06-07,171,207543,2905602,237740.8,123511.82,4819,25.63,70.31,3.9,No,No
G004,League of Legends,MOBA,Mobile,Japan,Asia,P005301,35-44,Female,PC,2026-04-10,71,297178,2377424,154277.56,119795.71,419,285.91,74.82,3.6,Yes,Yes
G004,Undawn,RPG,PC,China,Asia,P005302,45+,Female,Android,2025-05-12,145,23534,470680,248008.52,126577.01,761,166.33,40.9,4.0,Yes,Yes
G003,Valorant,FPS,Mobile,Japan,Asia,P005303,25-34,Female,Android,2025-01-21,183,316113,2845017,16917.2,13909.66,4395,3.16,38.94,4.8,No,No
G002,Chess Rush,Strategy,PC,Japan,Asia,P005304,25-34,Male,Android,2025-05-01,227,477527,7162905,195048.02,82355.48,2240,36.77,85.37,4.4,No,Yes
G001,Valorant,FPS,Mobile,USA,North America,P005305,25-34,Female,Android,2026-05-07,172,280272,3923808,138072.13,78487.42,1015,77.33,62.48,3.6,No,No
G002,Undawn,RPG,Mobile,Pakistan,Asia,P005306,13-17,Male,PC,2025-02-21,18,300039,3600468,117452.33,96497.17,226,426.98,34.88,4.1,No,No
G004,Undawn,RPG,Mobile,USA,North America,P005307,18-24,Male,Android,2026-03-11,188,329626,1977756,156476.66,103590.86,2549,40.64,64.34,4.6,No,Yes
G003,Speed Drifters,Racing,PC,Germany,Europe,P005308,18-24,Female,Android,2025-05-19,214,339523,3734753,159847.78,68754.18,436,157.69,25.04,3.6,Yes,No
G009,Valorant,FPS,PC,India,Asia,P005309,25-34,Female,Android,2026-05-11,167,64231,1220389,27157.11,11990.21,3550,3.38,87.47,4.6,No,No
G003,Arena of Valor,MOBA,Mobile,China,Asia,P005310,35-44,Female,iOS,2026-02-27,36,462962,6481468,92119.7,74749.66,3665,20.4,30.05,4.7,No,No
G008,Honor of Kings,MOBA,PC,Germany,Europe,P005311,25-34,Male,Android,2025-05-19,159,477922,9080518,185728.41,112483.98,499,225.42,32.72,3.6,No,Yes
G010,Honor of Kings,MOBA,Mobile,India,Asia,P005312,45+,Male,PC,2025-10-13,25,376777,3390993,22138.74,13870.64,2382,5.82,81.77,3.8,Yes,No
G003,League of Legends,MOBA,PC,Japan,Asia,P005313,18-24,Male,iOS,2026-04-01,72,289681,2317448,145683.61,94359.86,3066,30.78,36.04,4.9,Yes,No
G004,League of Legends,MOBA,PC,India,Asia,P005314,45+,Male,iOS,2025-08-07,190,243371,3650565,214286.07,138573.52,2672,51.86,29.53,4.7,No,No
G008,Speed Drifters,Racing,PC,Japan,Asia,P005315,45+,Male,PC,2025-11-26,125,369467,3694670,6009.95,2915.59,964,3.02,65.01,4.6,No,Yes
G004,League of Legends,MOBA,Mobile,Indonesia,Asia,P005316,35-44,Male,iOS,2025-07-29,54,404930,5669020,235024.24,150144.94,2282,65.8,38.22,4.1,Yes,Yes
G005,PUBG Mobile,Battle Royale,PC,Japan,Asia,P005317,45+,Female,PC,2025-02-05,39,244702,4404636,207862.31,85441.79,4504,18.97,31.53,3.6,Yes,Yes
G001,Speed Drifters,Racing,PC,South Korea,Asia,P005318,25-34,Male,PC,2025-01-13,159,362615,2538305,75447.81,35419.29,129,274.57,37.76,3.8,Yes,No
G001,Valorant,FPS,PC,Pakistan,Asia,P005319,13-17,Female,iOS,2026-06-01,195,126143,1261430,204250.44,84819.06,2087,40.64,73.69,4.6,No,Yes
G009,Valorant,FPS,Mobile,China,Asia,P005320,18-24,Female,PC,2025-05-15,212,374331,3368979,90712.47,59861.14,340,176.06,90.52,4.0,Yes,No
G003,Valorant,FPS,PC,UK,Europe,P005321,13-17,Male,PC,2025-12-21,163,56972,911552,81347.02,38555.53,4318,8.93,57.59,4.7,No,Yes
G002,Speed Drifters,Racing,PC,South Korea,Asia,P005322,13-17,Male,PC,2025-02-13,206,427887,3423096,44713.42,29273.13,2540,11.52,80.08,3.7,Yes,No
G003,Arena of Valor,MOBA,PC,Germany,Europe,P005323,18-24,Female,Android,2025-12-12,46,15425,262225,39218.93,34853.14,130,268.1,67.44,3.7,Yes,No
G009,League of Legends,MOBA,PC,China,Asia,P005324,13-17,Female,iOS,2025-04-13,171,360531,1802655,59523.36,27932.85,3988,7.0,72.83,3.8,Yes,No
G003,Arena of Valor,MOBA,Mobile,Germany,Europe,P005325,25-34,Female,iOS,2025-09-27,146,487337,9259403,102073.09,86567.67,4600,18.82,43.5,4.0,Yes,No
G002,PUBG Mobile,Battle Royale,Mobile,UK,Europe,P005326,35-44,Male,iOS,2025-07-26,231,337680,4389840,122628.05,82260.2,1860,44.23,28.5,4.6,No,No
G008,Undawn,RPG,Mobile,UK,Europe,P005327,25-34,Female,Android,2025-01-02,15,11063,221260,70185.41,39432.0,3745,10.53,26.77,4.1,No,No
G003,League of Legends,MOBA,Mobile,India,Asia,P005328,35-44,Male,iOS,2026-01-23,109,213326,3839868,149358.28,88698.88,755,117.48,63.8,4.5,Yes,No
G007,League of Legends,MOBA,Mobile,Brazil,South America,P005329,25-34,Female,Android,2026-01-24,236,51863,674219,125074.89,86435.55,4244,20.37,59.54,5.0,Yes,Yes
G007,Call of Duty Mobile,FPS,PC,UK,Europe,P005330,35-44,Female,PC,2025-03-18,124,76416,993408,32591.33,18144.52,1096,16.56,44.4,3.8,Yes,No
G004,League of Legends,MOBA,Mobile,China,Asia,P005331,13-17,Female,PC,2025-12-27,96,7938,71442,164390.22,106222.16,4609,23.05,80.93,4.4,No,Yes
G007,Chess Rush,Strategy,PC,Pakistan,Asia,P005332,13-17,Female,Android,2025-03-11,204,64113,1089921,21822.49,15749.18,2319,6.79,73.57,4.6,Yes,No
G007,Chess Rush,Strategy,Mobile,India,Asia,P005333,35-44,Female,iOS,2025-11-20,127,471836,8021212,240174.3,97113.09,3232,30.05,34.7,3.8,Yes,No
G005,Honor of Kings,MOBA,PC,China,Asia,P005334,18-24,Female,Android,2025-12-06,130,375336,3378024,230460.88,203902.4,2961,68.86,71.01,3.6,Yes,No
G006,Call of Duty Mobile,FPS,PC,China,Asia,P005335,45+,Female,PC,2026-04-10,113,273023,5187437,177971.07,89891.74,4455,20.18,78.01,4.6,Yes,No
G002,Valorant,FPS,Mobile,Japan,Asia,P005336,35-44,Female,PC,2026-04-30,218,419345,2516070,213982.5,102638.86,2263,45.36,91.94,4.3,Yes,No
G005,Undawn,RPG,Mobile,UK,Europe,P005337,35-44,Female,iOS,2025-05-25,233,81092,1054196,244313.69,202322.22,3375,59.95,51.19,4.8,No,Yes
G008,Chess Rush,Strategy,PC,Germany,Europe,P005338,25-34,Male,PC,2026-02-15,235,116738,1517594,6795.68,5218.24,226,23.09,79.24,3.8,No,Yes
G008,Undawn,RPG,Mobile,China,Asia,P005339,18-24,Female,PC,2025-10-07,28,409714,7784566,137417.05,67474.43,3615,18.67,81.44,3.7,No,Yes
G010,PUBG Mobile,Battle Royale,PC,China,Asia,P005340,18-24,Female,Android,2026-03-27,115,332850,5658450,108548.51,87278.76,688,126.86,36.23,4.4,No,No
G007,Speed Drifters,Racing,PC,China,Asia,P005341,18-24,Male,iOS,2025-02-19,158,400612,4807344,63892.67,51829.21,4433,11.69,77.74,3.9,Yes,No
G001,CrossFire,FPS,Mobile,Japan,Asia,P005342,45+,Female,Android,2026-05-18,151,466423,3264961,235775.0,145212.11,3492,41.58,76.43,4.8,No,No
G004,Speed Drifters,Racing,PC,Pakistan,Asia,P005343,35-44,Male,iOS,2025-06-06,130,376122,7522440,137278.56,87849.25,1933,45.45,65.11,3.7,Yes,No
G009,Honor of Kings,MOBA,Mobile,Pakistan,Asia,P005344,13-17,Female,iOS,2025-09-01,86,258432,1809024,162222.37,140490.13,3020,46.52,87.64,4.2,No,Yes
G007,CrossFire,FPS,PC,India,Asia,P005345,35-44,Female,iOS,2025-09-21,93,221004,1326024,57270.97,38165.51,3016,12.65,75.23,4.4,Yes,No
G004,Speed Drifters,Racing,Mobile,India,Asia,P005346,25-34,Female,PC,2025-06-06,210,490109,8331853,227025.1,175664.04,1931,90.97,59.37,4.5,No,Yes
G006,Valorant,FPS,Mobile,India,Asia,P005347,35-44,Female,PC,2026-04-05,117,253096,5061920,185900.82,101856.33,3495,29.14,31.35,4.5,No,Yes
G003,League of Legends,MOBA,PC,UK,Europe,P005348,35-44,Female,iOS,2025-02-02,200,86752,1561536,111483.69,77684.01,4611,16.85,84.4,4.7,No,Yes
G007,League of Legends,MOBA,Mobile,Pakistan,Asia,P005349,35-44,Male,Android,2026-05-04,85,286998,1721988,103592.66,69617.2,3132,22.23,40.31,4.1,No,No
G002,CrossFire,FPS,Mobile,UK,Europe,P005350,18-24,Female,Android,2025-12-01,162,376547,2635829,142609.98,88764.83,3163,28.06,49.72,4.7,Yes,Yes
G003,Valorant,FPS,Mobile,UK,Europe,P005351,13-17,Male,PC,2025-03-05,107,239176,4783520,3150.58,1898.38,2407,0.79,46.29,3.7,Yes,No
G003,Call of Duty Mobile,FPS,PC,Indonesia,Asia,P005352,45+,Female,iOS,2025-03-21,115,454865,5003515,15416.25,9761.85,422,23.13,81.33,4.0,No,No
G007,Arena of Valor,MOBA,PC,Brazil,South America,P005353,45+,Male,iOS,2025-02-06,178,299148,2393184,96319.73,45492.33,1650,27.57,45.74,4.9,No,No
G007,Undawn,RPG,PC,India,Asia,P005354,45+,Male,iOS,2025-01-31,100,57535,978095,245084.27,162120.9,4164,38.93,59.76,4.0,No,No
G001,Call of Duty Mobile,FPS,Mobile,UK,Europe,P005355,35-44,Female,iOS,2025-12-25,12,495415,8422055,194564.17,80087.95,2638,30.36,80.91,4.4,Yes,No
G003,League of Legends,MOBA,Mobile,Pakistan,Asia,P005356,18-24,Male,Android,2026-03-15,30,108945,2178900,56432.3,24273.05,558,43.5,68.7,3.6,Yes,Yes
G004,Call of Duty Mobile,FPS,Mobile,UK,Europe,P005357,25-34,Female,Android,2026-02-07,28,56792,340752,149050.19,129298.87,3260,39.66,42.59,4.3,No,Yes
G008,Honor of Kings,MOBA,PC,USA,North America,P005358,13-17,Female,PC,2025-02-13,125,198441,992205,114967.96,61620.73,962,64.05,64.09,4.0,No,Yes
G007,PUBG Mobile,Battle Royale,Mobile,Germany,Europe,P005359,25-34,Male,Android,2026-02-28,35,274579,3294948,88631.73,60380.67,776,77.81,39.02,4.8,No,Yes
G003,Arena of Valor,MOBA,PC,Japan,Asia,P005360,13-17,Male,PC,2026-01-17,47,421116,4211160,65982.38,48497.34,3257,14.89,27.31,3.5,No,No
G001,League of Legends,MOBA,PC,USA,North America,P005361,18-24,Female,iOS,2026-01-05,128,81594,815940,155725.96,71088.44,492,144.49,72.13,4.9,Yes,No
G001,Undawn,RPG,PC,Japan,Asia,P005362,18-24,Female,Android,2026-05-02,185,58380,525420,46692.75,27253.72,218,125.02,60.37,3.9,No,No
G007,Honor of Kings,MOBA,Mobile,USA,North America,P005363,35-44,Female,Android,2025-06-14,233,318567,3822804,15553.53,9864.99,4398,2.24,89.25,4.9,No,No
G007,League of Legends,MOBA,PC,Indonesia,Asia,P005364,18-24,Female,iOS,2026-01-13,56,65107,1106819,137306.84,62335.53,3132,19.9,75.01,4.7,Yes,Yes
G008,Speed Drifters,Racing,Mobile,Brazil,South America,P005365,13-17,Male,PC,2026-01-07,35,356423,2494961,71103.06,47224.6,4876,9.69,85.95,4.5,No,No
G002,PUBG Mobile,Battle Royale,Mobile,Pakistan,Asia,P005366,45+,Male,PC,2026-03-16,136,76085,1065190,11336.34,7592.71,3552,2.14,44.03,4.5,No,Yes
G005,Honor of Kings,MOBA,PC,USA,North America,P005367,45+,Male,PC,2025-10-20,167,43237,864740,247957.94,217447.65,49,4437.71,75.13,4.0,No,Yes
G004,Honor of Kings,MOBA,Mobile,India,Asia,P005368,45+,Male,PC,2025-01-15,26,165257,3139883,125820.0,93933.26,3580,26.24,60.24,4.1,Yes,Yes
G008,Valorant,FPS,PC,Germany,Europe,P005369,25-34,Female,Android,2025-08-01,234,77083,1079162,125522.7,79846.03,398,200.62,42.74,5.0,Yes,No
G010,Honor of Kings,MOBA,Mobile,Japan,Asia,P005370,45+,Male,PC,2025-06-04,37,331831,2322817,197579.43,120299.18,2315,51.97,90.27,4.4,Yes,Yes
G002,Call of Duty Mobile,FPS,Mobile,China,Asia,P005371,25-34,Male,PC,2026-04-07,21,109420,1641300,86999.21,66500.23,3165,21.01,82.61,4.1,Yes,Yes
G010,Arena of Valor,MOBA,PC,Indonesia,Asia,P005372,25-34,Male,iOS,2025-11-16,38,328050,4592700,75655.25,30476.83,2240,13.61,87.94,4.5,Yes,No
G003,CrossFire,FPS,PC,China,Asia,P005373,45+,Female,Android,2025-02-05,49,198592,2978880,150257.51,106372.36,3166,33.6,34.01,4.6,No,No
G009,PUBG Mobile,Battle Royale,Mobile,UK,Europe,P005374,35-44,Female,Android,2026-05-17,6,161172,3223440,63774.09,40082.52,2333,17.18,45.83,4.2,No,No
G006,Chess Rush,Strategy,PC,Indonesia,Asia,P005375,25-34,Female,PC,2026-03-03,202,388105,2716735,175195.51,101695.21,3180,31.98,87.47,3.9,Yes,No
G003,Undawn,RPG,Mobile,Brazil,South America,P005376,45+,Male,Android,2025-08-02,15,209887,1679096,83684.14,40184.99,438,91.75,70.68,4.3,Yes,Yes
G002,CrossFire,FPS,PC,Germany,Europe,P005377,45+,Male,Android,2026-04-02,76,7262,145240,63145.84,38364.54,274,140.02,30.1,4.8,Yes,No
G007,Honor of Kings,MOBA,PC,Pakistan,Asia,P005378,18-24,Female,PC,2025-03-09,70,28390,340680,46920.18,19794.79,2485,7.97,53.49,4.6,Yes,No
G006,Valorant,FPS,PC,Germany,Europe,P005379,35-44,Male,iOS,2026-03-24,67,434713,7390121,35017.31,26252.5,443,59.26,59.73,4.5,Yes,No
G001,League of Legends,MOBA,PC,Japan,Asia,P005380,35-44,Male,Android,2025-02-28,90,486669,4380021,182021.0,126268.01,989,127.67,89.08,4.4,No,No
G001,PUBG Mobile,Battle Royale,Mobile,Germany,Europe,P005381,35-44,Male,Android,2025-01-23,196,444194,7551298,226269.51,138855.49,2947,47.12,82.38,3.7,No,Yes
G008,Chess Rush,Strategy,Mobile,Indonesia,Asia,P005382,25-34,Male,iOS,2026-02-19,151,319785,3197850,161939.15,98609.11,4484,21.99,26.2,4.9,No,Yes
G006,PUBG Mobile,Battle Royale,Mobile,Brazil,South America,P005383,25-34,Male,iOS,2025-02-11,122,104919,1783623,216953.65,149982.02,1043,143.8,57.12,4.9,No,Yes
G009,CrossFire,FPS,Mobile,South Korea,Asia,P005384,25-34,Female,iOS,2025-10-19,179,225316,3154424,52103.71,40865.67,4753,8.6,54.09,4.2,Yes,Yes
G007,Call of Duty Mobile,FPS,Mobile,USA,North America,P005385,25-34,Male,iOS,2025-01-28,222,465730,9314600,3643.19,3117.11,4796,0.65,25.88,4.3,No,Yes
G010,Honor of Kings,MOBA,PC,USA,North America,P005386,25-34,Male,PC,2025-04-11,108,107553,645318,167380.49,103903.96,4458,23.31,69.36,4.9,Yes,No
G003,Valorant,FPS,Mobile,UK,Europe,P005387,45+,Female,Android,2025-06-17,156,491386,6388018,238488.26,122457.72,1515,80.83,30.17,3.9,Yes,Yes
G005,Honor of Kings,MOBA,PC,China,Asia,P005388,45+,Male,PC,2025-12-16,222,328718,3944616,48758.68,32218.57,3775,8.53,91.94,3.5,No,Yes
G010,PUBG Mobile,Battle Royale,PC,China,Asia,P005389,18-24,Female,iOS,2025-04-01,37,32246,548182,86619.26,70598.7,2813,25.1,45.01,4.8,No,No
G001,CrossFire,FPS,Mobile,India,Asia,P005390,35-44,Female,PC,2025-02-05,130,294102,2646918,156182.05,123837.27,250,495.35,57.68,4.5,No,Yes
G002,League of Legends,MOBA,PC,Japan,Asia,P005391,18-24,Male,Android,2025-10-04,217,253395,2787345,51954.06,39204.49,3560,11.01,75.99,3.8,Yes,No
G010,Undawn,RPG,Mobile,South Korea,Asia,P005392,35-44,Female,Android,2026-03-31,11,424619,5944666,235568.98,182828.49,1945,94.0,61.27,4.5,No,No
G001,Honor of Kings,MOBA,PC,South Korea,Asia,P005393,13-17,Female,iOS,2025-06-07,110,60662,1213240,161758.61,89190.92,1818,49.06,46.2,3.9,Yes,Yes
G003,Call of Duty Mobile,FPS,Mobile,China,Asia,P005394,35-44,Male,iOS,2025-01-06,38,154695,1701645,229820.03,132138.02,2451,53.91,61.37,3.5,No,Yes
G006,Call of Duty Mobile,FPS,Mobile,USA,North America,P005395,25-34,Female,iOS,2026-04-09,138,380862,5712930,3159.41,1905.05,1306,1.46,68.81,3.6,Yes,Yes
G003,CrossFire,FPS,Mobile,Pakistan,Asia,P005396,35-44,Female,PC,2025-05-22,188,278295,1948065,243879.34,137293.52,234,586.72,64.49,3.9,Yes,No
G008,Undawn,RPG,PC,USA,North America,P005397,45+,Male,Android,2025-07-23,127,477538,7640608,80377.73,70473.33,250,281.89,73.86,3.8,Yes,No
G010,Speed Drifters,Racing,Mobile,Japan,Asia,P005398,18-24,Female,PC,2026-03-04,70,266568,3731952,193499.74,170436.35,2842,59.97,72.02,3.9,Yes,No
G001,Arena of Valor,MOBA,Mobile,Pakistan,Asia,P005399,35-44,Male,iOS,2025-09-15,196,69250,484750,238259.87,182433.09,3811,47.87,47.63,4.2,No,Yes
G004,CrossFire,FPS,PC,South Korea,Asia,P005400,18-24,Male,Android,2026-03-02,127,460719,6910785,177188.25,99172.69,2037,48.69,61.12,3.8,No,Yes
G001,CrossFire,FPS,PC,India,Asia,P005401,35-44,Female,PC,2026-06-19,59,256526,1795682,71178.97,50726.66,1731,29.3,90.62,3.9,No,Yes
G001,Call of Duty Mobile,FPS,PC,India,Asia,P005402,18-24,Female,iOS,2025-01-12,195,487097,6332261,127516.93,52134.2,4017,12.98,51.66,4.6,Yes,No
G009,Arena of Valor,MOBA,PC,Japan,Asia,P005403,45+,Male,iOS,2025-02-10,210,499740,5497140,228142.38,99950.69,2579,38.76,46.14,5.0,No,No
